code,title,title_ja,session_type,session_tracks,session_tracks_ja,date,time_from,time_to,hour_from,description,description_ja,session_id,url
IN110,Using AI Driven Workflows to Automate Critical Business Processes,AI駆動型のワークフローを使用して、重要なビジネスプロセスを自動化します,Breakout-Session,Industry Impact,業界への影響,2024-06-04,2024-06-04 15:30:00,2024-06-04 16:15:00,15,"Join this session to learn how data teams at companies like Sanofi use no-code AI workflows to automate critical business processes in procurement and IT, targeting 8-figure+ cost reduction.",このセッションに参加して、Sanofiのような企業のデータチームがノーコードAIワークフローを使用して、8桁+コスト削減を対象とした重要なビジネスプロセスを自動化する方法を学びます。,1708733367105001yDlx,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733367105001yDlx
WN303,What's New: Building Open Data Lakes and Lakehouses,新しいもの：オープンデータの湖と湖のハウスの構築,Theater-Session,What's New,新着情報,2024-06-04,2024-06-04 15:30:00,2024-06-04 15:50:00,15,"Apache Iceberg provides an open storage standard that can democratize your data stored in disparate data lakes by providing freedom and interoperability to use various data processing engines. Join this session to hear all of the latest Snowflake platform enhancements for Iceberg Tables, along with onboarding improvements and new integrations. Please note: Theaters are first come, first seated.",Apache Icebergは、さまざまなデータ処理エンジンを使用する自由と相互運用性を提供することにより、異なるデータ湖に保存されているデータを民主化できるオープンストレージ標準を提供します。このセッションに参加して、オンボーディングの改善と新しい統合に加えて、アイスバーグテーブル用の最新のスノーフレークプラットフォームの機能強化をすべて聞いてください。注意：劇場が最初に来て、最初に着いてください。,1709751767520001PTNt,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709751767520001PTNt
IN117,What to Consider When Bringing Data Exchange Programs In-House,データ交換プログラムを社内で提供する際に考慮すべきこと,Theater-Session,Industry Impact,業界への影響,2024-06-04,2024-06-04 15:30:00,2024-06-04 15:50:00,15,"Hear how US Foods leveraged the dynamic Snowflake Data Cloud to not only build an external supplier data exchange in-house, but also engineer a robust internal platform. The previous third-party exchange siloed data required stitching together multiple Excel exports. The new collaboration solution built on Snowflake seamlessly integrates all sales and inventory data across the business in one place. US Foods efficiently developed the program in-house using only the capacity required as it was built, improving the bottom line. In less than a year, US Foods built a robust, multi-dimensional, cross-functional solution thanks to Snowflake’s ease of use, superior scalability and built-in governance. Please note: Theaters are first come, first seated.",米国の食品が動的なスノーフレークデータクラウドを活用して、社内で外部のサプライヤーデータ交換を構築するだけでなく、堅牢な内部プラットフォームを設計する方法を聞いてください。以前のサードパーティ交換データをサイロ化したデータには、複数のExcelエクスポートを一緒に縫い合わせる必要がありました。Snowflake上に構築された新しいコラボレーションソリューションは、ビジネス全体のすべての販売データと在庫データを1か所でシームレスに統合します。米国の食品は、構築されたときに必要な容量のみを使用して、プログラムを社内で効率的に開発し、収益を改善しました。Snowflakeの使いやすさ、優れたスケーラビリティ、および組み込みガバナンスのおかげで、1年も経たないうちに、米国の食品は、堅牢で多次元的なクロスファンクションのソリューションを構築しました。注意：劇場が最初に来て、最初に着いてください。,1708733384910001y1lT,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733384910001y1lT
OO308,AI and ML-Powered Cost Optimization at BlackRock,BlackRockでのAIおよびML駆動コストの最適化,Breakout-Session,Operating & Optimizing Snowflake,Snowflake運用と最適化,2024-06-04,2024-06-04 16:00:00,2024-06-04 16:45:00,16,"In collaboration with Snowflake's technical team, BlackRock has crafted a systematic approach to application development, prioritizing performance and cost control. In this session you will learn how BlackRock uses historical query history data, table store metrics, metering history and other counters to predict the consumption usage and prescribe the most efficient approaches to maximize performance and minimize costs.",Snowflakeのテクニカルチームと共同で、BlackRockは、アプリケーション開発、パフォーマンス、コスト管理の優先順位付けに対する体系的なアプローチを作成しました。このセッションでは、BlackRockが履歴クエリ履歴データ、テーブルストアメトリック、計量履歴、その他のカウンターを使用して消費使用量を予測する方法を学び、最も効率的なアプローチを処方してパフォーマンスを最大化し、コストを最小限に抑えます。,1708733509549001ySba,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733509549001ySba
AI220,Building the AI Backbone: How Prologis Cultivates Trust and Innovation with Data,AIバックボーンの構築：Prologisがデータで信頼と革新をどのように育てるか,Breakout-Session,AI & ML,AI&機械学習,2024-06-04,2024-06-04 16:00:00,2024-06-04 16:45:00,16,"Discover Prologis' approach to data excellence: This session will dive deep into their integration of Snowflake and Dataiku to build a trustworthy data foundation. Luke Slotwinski, VP Data & Analytics, will discuss the company's focus on data quality, the impact of their analytics capabilities, and the transformative role of generative AI in their operations. Don't miss out on this insightful session!",Data Excellenceに対するPrologisのアプローチを発見します。このセッションは、SnowflakeとDataikuの統合に深く潜り込んで、信頼できるデータ財団を構築します。VP Data＆AnalyticsのLuke Slotwinskiは、データの品質、分析能力の影響、および運用における生成AIの変革的役割に焦点を当てていることについて説明します。この洞察に満ちたセッションをお見逃しなく！,1709688860172001XjF0,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709688860172001XjF0
BI111,Data Without Silos: REI's Journey to Self-Service Enterprise Analytics,サイロのないデータ：REIのセルフサービスへの旅エンタープライズ分析,Breakout-Session,BI & Analytics,BIと分析,2024-06-04,2024-06-04 16:00:00,2024-06-04 16:45:00,16,"Learn how REI uses Sigma and Snowflake as key partners in its strategy to overcome data isolation, diverse technical skills, and skepticism toward aggregated data. In this session, we’ll explore REI's transformational journey of breaking down data and technical silos to empower digital merchandisers, marketing program managers, store operations analysts, and other co-op business units to collaborate. 
",REIが、データの分離、多様な技術的スキル、および集計データに対する懐疑論を克服するための戦略において、主要なパートナーとしてSigmaとSnowflakeを使用する方法を学びます。このセッションでは、REIのデータと技術サイロを分解するという変革的な旅を探り、デジタルマーチャンダイザー、マーケティングプログラムマネージャー、店舗オペレーションアナリスト、およびその他の協同組合ビジネスユニットを協力することを可能にします。,1709755115975001Ge2E,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709755115975001Ge2E
CY101,How Alteryx’s CISO Achieved Multi-Data-Platform Success with Snowflake and Anvilogic,AlteryxのCISOがスノーフレークとAnvilogicでマルチデータプラットフォームの成功を達成した方法,Breakout-Session,Cybersecurity,サイバーセキュリティ,2024-06-04,2024-06-04 16:00:00,2024-06-04 16:45:00,16,"Flexibility gives security operations a better shot at dealing with threats and managing costs at scale. But how can a security operations center tap into Snowflake's benefits without completely replacing its existing security information and event management (SIEM) technology? In this session, Alteryx CISO Lucas Moody will share how he led his organization to multi-data-platform success, with Anvilogic playing a pivotal role in unifying the Snowflake security data lake with the SIEM. Omer Singer, VP of Strategy at Anvilogic, will join him on stage to share details about Snowflake’s improved search performance and to demonstrate Anvilogic’s security copilot, which accelerates security data lake adoption, threat hunting and detection engineering with AI.",柔軟性により、セキュリティオペレーションは、脅威に対処し、大規模なコストを管理するためのより良いショットを提供します。しかし、セキュリティオペレーションセンターは、既存のセキュリティ情報とイベント管理（SIEM）テクノロジーを完全に置き換えることなく、Snowflakeの利点をどのように活用できますか？このセッションでは、Alteryx Ciso Lucas Moodyが彼の組織をマルチデータプラットフォームの成功に導いた方法を共有し、AnvilogicがSiemとSnowflake Security Data Lakeを統合する上で極めて重要な役割を果たします。Anvilogicの戦略担当副社長であるOmer Singerは、Snowflakeの改善された検索パフォーマンスの詳細を共有し、AnvilogicのSecurity Copilotを実証するためにステージに参加します。,1708733252728001ypOY,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733252728001ypOY
MA105,Intelligent Customer Insights Drives Better Experiences and Business Impact,インテリジェントな顧客の洞察は、より良い経験とビジネスへの影響を促進します,Breakout-Session,Marketing & Customer 360,マーケティング,2024-06-04,2024-06-04 16:00:00,2024-06-04 16:45:00,16,"Vimeo selected Snowflake as its data and analytics platform, allowing the company to consolidate all of its business data into a single source of truth in the Snowflake Data Cloud. Vimeo’s CMO will share how her team was able to supercharge their marketing strategy by leveraging Snowpark’s machine learning capabilities. In this session you’ll learn how your business can better predict customer lifetime value and potential churn, enabling your marketing and product teams to prioritize customer conversion, retention efforts, and allocate resources strategically, ultimately leading to boosting return on investment.",VimeoはSnowflakeをデータおよび分析プラットフォームとして選択し、スノーフレークデータクラウドのすべてのビジネスデータを単一の真実のソースに統合できるようにしました。VimeoのCMOは、Snowparkの機械学習能力を活用することにより、チームがマーケティング戦略を充電する方法を共有します。このセッションでは、あなたのビジネスが顧客の生涯価値と潜在的な解約をよりよく予測する方法を学び、マーケティングチームと製品チームが顧客の変換、保持努力を優先し、戦略的にリソースを割り当てることができるようになり、最終的には投資収益率の向上につながります。,1708733414940001yUZ4,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733414940001yUZ4
IN133,"Manufacturing Executive Panel: Navigating the Future with Manufacturing Excellence, Data and AI",製造業のエグゼクティブパネル：製造業、データ、AIで未来をナビゲートする,Breakout-Session,Industry Impact,業界への影響,2024-06-04,2024-06-04 16:00:00,2024-06-04 16:45:00,16,"Join us for a conversation with experienced manufacturing leaders on their enterprise data journey to the cloud. Speakers will share how they've unlocked the full value of data on Snowflake to drive supply chain resiliency, manufacturing efficiency, product quality, and connected product value with data. They'll also provide insights on how to operationalize and scale AI initiatives. Don't miss this opportunity to gain a deeper understanding of the manufacturing landscape, data utilization in the cloud, and the impactful role of AI in driving business success.",Enterprise Data Journey To the Cloudで、経験豊富な製造業者との会話に参加してください。スピーカーは、スノーフレークのデータの完全な価値を解き放ち、サプライチェーンの回復力、製造効率、製品の品質、製品価値をデータと駆動する方法を共有します。また、AIイニシアチブを運用および拡大する方法に関する洞察も提供します。この機会をお見逃しなく、製造業界、クラウドでのデータ利用、およびビジネスの成功におけるAIの影響力のある役割をより深く理解してください。,1709666045656001jbun,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709666045656001jbun
MD236,SurveyMonkey Accelerates Data-Driven Enablement Using Cloud-Based Data Modeling,Surveymonkeyは、クラウドベースのデータモデリングを使用して、データ駆動型のイネーブルメントを加速します,Breakout-Session,Modern Data Architectures,データアーキテクチャ,2024-06-04,2024-06-04 16:00:00,2024-06-04 16:45:00,16,"SurveyMonkey — the global leader in online surveys and forms — processes billions of rows of data, servicing 17 million users and 20 million daily survey responses. SurveyMonkey utilizes Snowflake as the core of their data-driven enablement. Join this session to get insights into their approach to building a unified, multidimensional enterprise data model down to a domain-specific level. Leave the session inspired by SurveyMonkey’s long-term plans to continually push data boundaries using Snowflake and collaborative data modeling with SqlDBM.",Surveymonkey  - オンライン調査とフォームのグローバルリーダー - は、数十億のデータを処理し、1700万人のユーザーにサービスを提供し、毎日2000万人の調査回答を提供しています。Surveymonkeyは、Snowflakeをデータ駆動型のイネーブルメントの中核として利用しています。このセッションに参加して、統一された多次元のエンタープライズデータモデルをドメイン固有のレベルに下げるためのアプローチに関する洞察を得てください。Surveymonkeyの長期計画に触発されてセッションを残して、SqulflakeとSQLDBMとの共同データモデリングを使用してデータの境界を継続的に推進します。,1709771840827001C5n8,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709771840827001C5n8
WN101,What's New: Snowflake Horizon for Data Governors and Stewards,何が新しいのか：データガバナーとスチュワードのためのスノーフレークホライズン,Breakout-Session,What's New,新着情報,2024-06-04,2024-06-04 16:00:00,2024-06-04 16:45:00,16,"Unlocking the value of your data foundation in a governed way is becoming increasingly important, especially as organizations prepare for the rise of generative AI and large language models. Snowflake Horizon enables data governors and stewards to have a unified understanding of their data and machine learning assets, and protect sensitive data through centralized and granular policies while continuously monitoring and auditing for content health. Join product leaders in this session to learn how Snowflake Horizon continues to deliver the latest capabilities for data governors and stewards.",特に組織が生成AIおよび大規模な言語モデルの増加に備えているため、統治された方法でデータ財団の価値を解き放つことがますます重要になっています。Snowflake Horizo​​nにより、データガバナ州と管理人は、データと機械学習資産を統一し、集中型および粒状のポリシーを通じて機密データを保護しながら、コンテンツの健康を継続的に監視および監査します。このセッションで製品リーダーに参加して、Snowflake Horizo​​nがデータガバナ州と管理人に最新の機能を提供し続けている方法を学びましょう。,1709752119309001ZHKA,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709752119309001ZHKA
DE104,What’s New with Orchestration in Snowflake,スノーフレークのオーケストレーションの新しいもの,Breakout-Session,Data Engineering,データエンジニアリング,2024-06-04,2024-06-04 16:00:00,2024-06-04 16:45:00,16,"In this session you'll discover cutting-edge orchestration features with Tasks, designed to enable you to effortlessly automate pipelines and ensure the delivery of high-quality data. Join to hear best practices for orchestrating seamless operations in Snowflake using the latest Tasks features. Be inspired by Merkle's business transformation success story - achieving operational efficiency, significant cost savings, robust data protection and enhanced control over transformations within the Snowflake environment. Learn how you can elevate your data game and revolutionize your approach with Tasks!",このセッションでは、パイプラインを簡単に自動化し、高品質のデータの配信を確保できるように設計されたタスクを備えた最先端のオーケストレーション機能を発見します。参加して、最新のタスク機能を使用して、スノーフレークでシームレスなオペレーションを調整するためのベストプラクティスを聞いてください。Merkleのビジネス変革のサクセスストーリーに触発されます - 運用効率、大幅なコスト削減、堅牢なデータ保護、およびスノーフレーク環境内の変換の制御の強化。データゲームを高め、タスクでアプローチに革命をもたらす方法を学びましょう！,1708733306431001y0mz,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733306431001y0mz
AD215,Cloud Data Platform Modernization at Inovalon,イノバロンのクラウドデータプラットフォームの近代化,Breakout-Session,Application Development,アプリケーション開発,2024-06-04,2024-06-04 16:30:00,2024-06-04 17:15:00,16,"Inovalon's vision is to use the power of data to improve healthcare economics. The company's data products are used by top U.S. payers, providers, pharmacies and life sciences companies. Over the past 25 years, Inovalon has built its products on several technologies. With transformation as a cloud-based SaaS provider, the InovalonOne data platform has moved to the public cloud with Snowflake as its backbone. This session highlights the journey of Snowflake data platform adoption, lessons learned, continuous optimization on the cloud, and best practices to guide other customers starting or progressing with their data platform transformation journey.",イノバロンのビジョンは、データの力を使用してヘルスケア経済学を改善することです。同社のデータ製品は、米国の上位支払人、プロバイダー、薬局、ライフサイエンス企業によって使用されています。過去25年にわたって、イノバロンはいくつかのテクノロジーに製品を構築してきました。クラウドベースのSaaSプロバイダーとしての変換により、Inovalononeデータプラットフォームは、バックボーンとしてSnowflakeを使用してパブリッククラウドに移動しました。このセッションでは、スノーフレークデータプラットフォームの採用の旅、学んだ教訓、クラウドでの継続的な最適化、およびデータプラットフォーム変換の旅から始まるまたは進行する他の顧客を導くためのベストプラクティスを強調しています。,1708733165462001yFGn,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733165462001yFGn
MD301,"Data Lake Architecture Using Apache Iceberg, Snowflake and AWS",Apache Iceberg、Snowflake、AWSを使用したデータレイクアーキテクチャ,Hands-on-Lab,Modern Data Architectures,データアーキテクチャ,2024-06-04,2024-06-04 16:30:00,2024-06-04 18:00:00,16,"In this lab, you will learn hands-on to how Apache Iceberg can support ACID transactions on a data lake and enhance data interoperability between Snowflake and AWS. You will see how External Volume setup can securely read and write data to Amazon S3, create a catalog integration with AWS Glue Data Catalog to query Glue-managed Iceberg data sets, and convert the Iceberg catalog from Glue to Snowflake for full read-and-write access.",このラボでは、Apache Icebergがデータ湖での酸トランザクションをサポートし、SnowflakeとAWS間のデータの相互運用性を高める方法について実践的に学びます。外部ボリュームのセットアップがAmazon S3にデータを安全に読み取り、書き込み、AWS Glueデータカタログとのカタログ統合を作成して、接着剤が管理したアイスバーグデータセットをクエリし、Icebergカタログを接着剤からスノーフレークに変換する方法を確認します。書き込みアクセス。,1708733452570001y9e4,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733452570001y9e4
GP215,Enabling Unified Governance with Microsoft Purview and Snowflake Horizon,Microsoft PurviewとSnowflake Horizo​​nで統一されたガバナンスを可能にします,Breakout-Session,"Governance, Privacy & Compliance",ガバナンス、コンプライアンス,2024-06-04,2024-06-04 16:30:00,2024-06-04 17:15:00,16,"Join this session for a deep dive into how Microsoft Purview offers a unified data governance solution to help manage and govern data inside and outside of Snowflake. You'll learn how Microsoft Purview natively integrates with Snowflake Horizon to provide a holistic, up-to-date map of your data landscape with automated data discovery, sensitive data classification, and end-to-end data lineage.",このセッションに参加して、Microsoft Purviewが統一されたデータガバナンスソリューションを提供して、Snowflake内外のデータを管理および管理する方法について詳しく説明します。Microsoft PurviewがSnowflake Horizo​​nとネイティブに統合して、自動化されたデータの発見、機密データ分類、およびエンドツーエンドのデータ系統により、データランドスケープの全体的で最新のマップを提供する方法を学びます。,1709677328371001LGvr,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709677328371001LGvr
BI304,Hands-On Lab: Machine Learning for SQL Users,実践的なラボ：SQLユーザー向けの機械学習,Hands-on-Lab,BI & Analytics,BIと分析,2024-06-04,2024-06-04 16:30:00,2024-06-04 18:00:00,16,"Are you or your team SQL-savvy and experts in your data, but not familiar with the machine learning workflow? Feel bottlenecked by your data science team's long backlog? Join us for this hands-on lab to learn how to use Snowflake's built-in ML functions. Choose between using your own data or demo data to build ML models, generate highly accurate insights in minutes, and schedule recurring predictions — all while using familiar SQL — wherever you typically interact with your Snowflake data. We are firm believers that ML is a powerful tool, not just for data scientists and ML engineers but for data analysts, too. We look forward to showing you what we've built.",あなたまたはあなたのチームSQLに精通していて、あなたのデータの専門家ですか、しかし機械学習ワークフローに精通していませんか？あなたのデータサイエンスチームの長いバックログにボトルネックされていると感じますか？この実践的なラボに参加して、Snowflakeの組み込みML機能の使用方法を学びましょう。独自のデータまたはデモデータを使用してMLモデルを構築し、数分で非常に正確な洞察を生成し、通常は雪だるまデータとやり取りする場所で、馴染みのあるSQLを使用しながら、繰り返し予測をスケジュールします。私たちは、MLがデータ科学者やMLエンジニアだけでなく、データアナリストにとっても強力なツールであると固く信じています。私たちが構築したものをお見せすることを楽しみにしています。,1708733216599001y2z8,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733216599001y2z8
DE217,Hands-On Lab: Master Streaming Data Pipelines Using Dynamic Tables,ハンズオンラボ：ダイナミックテーブルを使用したマスターストリーミングデータパイプライン,Hands-on-Lab,Data Engineering,データエンジニアリング,2024-06-04,2024-06-04 16:30:00,2024-06-04 18:00:00,16,"In this hands-on lab, you'll learn how to build streaming and continuous data pipelines using Snowflake features, and master the pipeline using data validation and quality check technique. You'll learn how to perform some important data cleanup, aggregation, monitoring and alerting task in our data pipeline using Dynamic Tables and other features like Snowpark. You'll also hear about the latest Dynamic Tables improvements.",この実践的なラボでは、Snowflake機能を使用してストリーミングと連続データパイプラインを構築する方法を学び、データ検証と品質チェックテクニックを使用してパイプラインをマスターします。ダイナミックテーブルやSnowParkなどのその他の機能を使用して、データパイプラインで重要なデータのクリーンアップ、集約、監視、警告タスクを実行する方法を学びます。また、最新の動的テーブルの改善についても聞きます。,1708733299882001yVWY,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733299882001yVWY
WN102,Talk to Your Data: The New Era of Data Analysis Powered by AI,データに相談してください：AIを搭載したデータ分析の新しい時代,Breakout-Session,What's New,新着情報,2024-06-04,2024-06-04 16:30:00,2024-06-04 17:15:00,16,"Join us for an exciting journey into the future of AI and data. Discover how Snowflake Copilot, a breakthrough AI-powered SQL assistant, turbocharges data analysis while maintaining robust security and governance. In this session, we’ll explore Copilot's transformative impact on enterprise analytics and offer a sneak peek into what’s next: enabling business users to converse with their data directly. Prepare to unlock new levels of efficiency and insight!",AIとデータの未来へのエキサイティングな旅にご参加ください。Snowflake Copilotは、堅牢なセキュリティとガバナンスを維持しながら、画期的なAI搭載のSQLアシスタントであるTurboChargesデータ分析方法をご覧ください。このセッションでは、エンタープライズ分析に対するCopilotの変革的影響を調査し、次のものを覗き見することを提供します。ビジネスユーザーがデータと直接会話できるようにします。新しいレベルの効率と洞察のロックを解除する準備をしてください！,1709751738632001PBYd,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709751738632001PBYd
AD222,Build a Public REST API with Snowpark Container Services,SnowParkコンテナサービスを使用して、Public Rest APIを構築します,Hands-on-Lab,Application Development,アプリケーション開発,2024-06-04,2024-06-04 18:30:00,2024-06-04 20:00:00,18,APIs are often needed to provide a data interface for external services and applications. This hands-on lab will go through how to build a public REST API serving data hosted in Snowflake. The API will use the JDBC Driver and the Snowflake Ingest SDK to send and retrieve data from Snowflake. The service will be hosted in Snowpark Container Services and made publicly available using ngrok.,多くの場合、APIは、外部サービスとアプリケーションにデータインターフェイスを提供するために必要です。この実践的なラボは、スノーフレークでホストされたデータを提供する公開REST APIを構築する方法を説明します。APIはJDBCドライバーとSnowflake Ingest SDKを使用して、Snowflakeからデータを送信および取得します。このサービスは、Snowparkコンテナサービスでホストされ、Ngrokを使用して公開されます。,1708733173750001yFgl,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733173750001yFgl
AI232,Think You’d Survive the Titanic? Build a Snowpark ML App to Find Out!,あなたはタイタニックを生き延びたと思いますか？SnowPark MLアプリを構築して、調べてください！,Hands-on-Lab,AI & ML,AI&機械学習,2024-06-04,2024-06-04 18:30:00,2024-06-04 20:00:00,18,"Dive into the infamous Titanic data set and create your own Snowpark ML model from scratch. In this hands-on session, you'll build captivating native Hex charts and use Snowpark ML to craft a predictive model with familiar Python frameworks — all integrated into one powerful app. The best part? Your entire project will run on Snowpark DataFrames, including the visualizations. We'll wrap up by building an interactive Hex app that lets you input custom data, and watch as your model predicts if you would have survived the notorious voyage. Join us and register for the session today for a chance to win the Titanic LEGO set!",悪名高いタイタニックデータセットに飛び込み、独自のSnowpark MLモデルをゼロから作成します。このハンズオンセッションでは、魅惑的なネイティブヘックスチャートを構築し、Snowpark MLを使用して、おなじみのPythonフレームワークを備えた予測モデルを作成します。すべてが1つの強力なアプリに統合されています。一番良いところ？プロジェクト全体は、視覚化を含むSnowParkのデータフレームで実行されます。カスタムデータを入力できるインタラクティブなHEXアプリを構築することでまとめ、モデルが悪名高い航海を生き延びたかどうかを予測するのを監視します。Titanic Legoセットを獲得するチャンスのために、今日参加してセッションに登録してください！,1709763021651001jDhO,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709763021651001jDhO
K3,Builders Keynote,ビルダーの基調講演,Keynote,Keynote,Keynote,2024-06-05,2024-06-05 09:00:00,2024-06-05 10:30:00,9,"The Snowflake AI Data Cloud provides engineers and data scientists with a platform that makes development fun by being able to focus on the code and not the infrastructure. But how? Join this keynote to take a deep dive into technical demos of Snowflake Cortex, Streamlit, Snowflake Native Apps and other AI features. During the keynote, you will hear from technical experts, including Snowflake customers, that will share best practices to help you design and implement your own AI apps and services.",Snowflake AI Data Cloudは、インフラストラクチャではなくコードに集中できることで開発を楽しくするプラットフォームをエンジニアとデータサイエンティストに提供します。しかし、どうですか？この基調講演に参加して、Snowflake皮質、流線、Snowflakeネイティブアプリ、その他のAI機能の技術的なデモに深く掘り下げます。基調講演では、Snowflakeの顧客を含む技術的な専門家から、ベストプラクティスを共有して、独自のAIアプリやサービスを設計および実装するのに役立ちます。,1710434423072001mIPq,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1710434423072001mIPq
MA223,Accelerate Your Customer Journey with Reverse ETL and Snowflake Cortex,リバースETLとスノーフレーク皮質でカスタマージャーニーを加速します,Theater-Session,Marketing & Customer 360,マーケティング,2024-06-05,2024-06-05 11:00:00,2024-06-05 11:20:00,11,"Getting marketing teams the data they need for personalized campaigns and tailored messaging has often been a time-intensive challenge for data teams. But what if there was a better way to collaborate across marketing and data teams to provide the best data through the easiest lift? This session will cover how you can use Snowflake Cortex, Twilio Segment’s Customer Data Platform and other marketing technology tools to generate and deliver new insights into hundreds of applications for influencing, augmenting and accelerating the customer journey. Please note: Theaters are first come, first seated.",マーケティングチームを取得するパーソナライズされたキャンペーンやテーラードメッセージングに必要なデータを取得することは、多くの場合、データチームにとって時間のかかる課題でした。しかし、最も簡単なリフトを通じて最高のデータを提供するために、マーケティングチームとデータチーム間で協力するより良い方法があったらどうでしょうか？このセッションでは、Snowflake Cortex、Twilio Segmentの顧客データプラットフォーム、およびその他のマーケティングテクノロジーツールを使用して、カスタマージャーニーに影響を与え、増強し、加速するための数百のアプリケーションへの新しい洞察を生成および提供する方法について説明します。注意：劇場が最初に来て、最初に着いてください。,1713740043446001Oh34,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1713740043446001Oh34
AI109,An Overview of Generative AI at Snowflake,スノーフレークでの生成AIの概要,Breakout-Session,AI & ML,AI&機械学習,2024-06-05,2024-06-05 11:00:00,2024-06-05 11:45:00,11,"This session provides a roadmap to Snowflake’s current generative AI (gen AI) capabilities, and shows how they can empower your applications. We’ll provide an overview of how Snowflake Cortex AI — including Snowflake Arctic and Arctic Embed — empower customers to build cutting-edge large language model applications with ease. Join to hear our perspective, current capabilities, roadmap and vision for enterprise AI.",このセッションは、Snowflakeの現在の生成AI（Gen AI）機能へのロードマップを提供し、それらがアプリケーションに力を与える方法を示しています。Snowflake ArcticやArctic Embedを含むSnowflake Cortex AIの概要を説明します。参加して、エンタープライズAIの視点、現在の能力、ロードマップ、ビジョンを聞いてください。,1708733124720001ynwV,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733124720001ynwV
DE221,A Streamer’s Journey: A Case Study on CNN’s Transition to Streaming Pipelines,ストリーマの旅：CNNのストリーミングパイプラインへの移行に関するケーススタディ,Breakout-Session,Data Engineering,データエンジニアリング,2024-06-05,2024-06-05 11:00:00,2024-06-05 11:45:00,11,"Over the last year, CNN has shifted to using real-time data pipelines for workloads that support critical parts of its content delivery strategy and analytics. The goal of this migration is to move the horizon of actionable data down from hours to seconds by replacing existing batch pipelines, and optimizing its Snowflake spend to workloads that drive business value and user engagement, opening doors to new ways of working with CNN’s first-party data. Snowflake’s new streaming services have played a key role in the success of this work, and are changing how the Data Products group delivers the news. This talk will cover CNN’s journey from a conceptual architecture to an implemented solution. ",昨年、CNNは、コンテンツ配信戦略と分析の重要な部分をサポートするワークロードにリアルタイムデータパイプラインの使用に移行しました。この移行の目標は、既存のバッチパイプラインを交換し、雪片の支出をビジネス価値とユーザーエンゲージメントを促進するワークロードに最適化し、CNNの最初の作業方法へのドアを開けることにより、行動可能なデータの地平線を数時間から数秒に移動させることです。パーティーデータ。Snowflakeの新しいストリーミングサービスは、この作業の成功に重要な役割を果たしており、データ製品グループがニュースを提供する方法を変えています。この講演では、CNNの概念アーキテクチャから実装されたソリューションへの旅をカバーします。,1708733309587001ycZa,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733309587001ycZa
