code,title,title_ja,session_type,session_tracks,session_tracks_ja,date,time_from,time_to,hour_from,description,description_ja,session_id,url
CY303,AI-Driven Threat Modeling: Transforming Security with Snowflake,AI 主導の脅威モデリング: Snowflake によるセキュリティの変革,Breakout-Session,Cybersecurity,サイバーセキュリティ,2024-06-04,2024-06-04 14:30:00,2024-06-04 15:15:00,14,"In this session, we will explore an AI threat modeling breakthrough using Llama2 LLMs integrated with Snowflake's Cortex and GBMs, developed in Snowpark. Addressing the manual, error-prone threat modeling process, the solution tackles overlapping models, disjointed historical data and manual errors. AI automation in threat modeling streamlines processes, clarifies risk postures and reduces team burden. Join to learn how it builds knowledge bases for enhanced cybersecurity efficiency and accuracy, transforming threat model validation.",このセッションでは、Snowpark で開発された、Snowflake の Cortex および GBM と統合された Llama2 LLM を使用した AI 脅威モデリングのブレークスルーを探ります。このソリューションは、エラーが発生しやすい手動の脅威モデリング プロセスに対処し、重複するモデル、ばらばらの履歴データ、および手動エラーに対処します。脅威モデリングにおける AI 自動化により、プロセスが合理化され、リスク態勢が明確になり、チームの負担が軽減されます。参加して、サイバーセキュリティの効率と精度を強化し、脅威モデルの検証を変革するためのナレッジ ベースを構築する方法を学びましょう。,1708733251306001yYAw,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733251306001yYAw
CO109,A Practical Guide to Operational Collaboration Across Your Business Ecosystem,ビジネス エコシステム全体での運用上のコラボレーションのための実践ガイド,Breakout-Session,Collaboration,コラボレーション,2024-06-04,2024-06-04 14:30:00,2024-06-04 15:15:00,14,"So you are using secure data sharing within your organization today but still emailing spreadsheets to your vendors? If you have never considered collaborating externally because you think data provider means “data seller,” this session is for you. We’ll explore how organizations have evolved from sharing data just within their walls to collaborating across their ecosystem. Join to learn how you can start sharing data and more across your ecosystem to save time and improve business performance. ",現在、組織内で安全なデータ共有を使用していますが、依然としてスプレッドシートをベンダーに電子メールで送信しているということでしょうか?データプロバイダーが「データ販売者」を意味すると考えているため、外部とのコラボレーションを検討したことがない場合は、このセッションが最適です。組織が社内の壁内だけでのデータ共有から、エコシステム全体でのコラボレーションへとどのように進化したかを探っていきます。参加して、エコシステム全体でデータなどの共有を開始して時間を節約し、ビジネス パフォーマンスを向上させる方法を学びましょう。,1708733246272001ysbn,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733246272001ysbn
DE311,Best Practices for Optimizing dbt Models: Selecting the Correct Warehouse Size,dbt モデルを最適化するためのベスト プラクティス: 正しいウェアハウス サイズの選択,Breakout-Session,Data Engineering,データエンジニアリング,2024-06-04,2024-06-04 14:30:00,2024-06-04 15:15:00,14,"dbt + Snowflake is a powerful combination for your data pipelines. In this session, we'll share some best practices on developing a system to track dbt models, how to decide what virtual warehouse size to run them on by using the Snowflake metadata metrics, and how to use a Git integration to update the models with a Python script.",dbt + Snowflake は、データ パイプラインにとって強力な組み合わせです。このセッションでは、dbt モデルを追跡するシステムの開発に関するいくつかのベスト プラクティス、Snowflake メタデータ メトリクスを使用してモデルを実行する仮想ウェアハウス サイズを決定する方法、Git 統合を使用してモデルを更新する方法について共有します。 Python スクリプト。,1708733301044001yK8g,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733301044001yK8g
CO105,Ecosystem Collaboration on Snowflake: a Telco’s Approach to Maximizing Impact,Snowflake でのエコシステム コラボレーション: 効果を最大化するための通信会社のアプローチ,Theater-Session,Collaboration,コラボレーション,2024-06-04,2024-06-04 14:30:00,2024-06-04 14:50:00,14,"In this session, Telenet, the largest provider of cable broadband services in Belgium and subsidiary of the Liberty Global Group, will share their data and AI strategy that’s focused on maximizing business impact with data products that lead to transformation journeys. Telenet will provide an overview on how they use Snowflake to realize their strategy and outline how they are creating next-level efficiencies, identifying value proof points at the speed of fiber, and enhancing data sharing and collaboration in their ecosystem. Join this session to leave inspired with real insights on Snowflake that you can apply to ramp up your own data strategy and execution for ultimate business impact.",このセッションでは、ベルギー最大のケーブル ブロードバンド サービス プロバイダーであり、リバティ グローバル グループの子会社である Telenet が、変革の旅につながるデータ製品でビジネスへの影響を最大化することに重点を置いたデータと AI 戦略について共有します。 Telenet は、戦略を実現するために Snowflake をどのように使用するかについて概要を提供し、次のレベルの効率性を生み出し、ファイバーの速度で価値を証明するポイントを特定し、エコシステム内でのデータ共有とコラボレーションを強化する方法を概説します。このセッションに参加して、Snowflake に関する実際の洞察からインスピレーションを得て、独自のデータ戦略と実行を強化して最終的なビジネス効果を高めるために適用できます。,1708733238429001ydYr,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733238429001ydYr
MD233,How Capital One Used Iceberg Tables and Snowflake to Implement a Lakehouse Architecture,Capital One が Iceberg Table と Snowflake を使用してレイクハウス アーキテクチャを実装した方法,Theater-Session,Modern Data Architectures,データアーキテクチャ,2024-06-04,2024-06-04 14:30:00,2024-06-04 14:50:00,14,"Previously, processing data with Snowflake required ingesting data, and thus duplicating it into Snowflake's native table format. Snowflake Iceberg Tables enable companies to store all data in a lakehouse architecture with consumption pointed to it. With this model, companies can load and store data cost-effectively as well as streamline data governance. In this talk, we’ll share how Capital One leveraged Iceberg Tables to move Snowflake consumption to a lakehouse along with best practices for other companies looking to do the same.",以前は、Snowflake でデータを処理するには、データを取り込み、それを Snowflake のネイティブ テーブル形式に複製する必要がありました。 Snowflake Iceberg テーブルを使用すると、企業はすべてのデータを消費を指定してレイクハウス アーキテクチャに保存できます。このモデルを使用すると、企業はデータのロードと保存をコスト効率よく行うことができ、データ ガバナンスも合理化できます。この講演では、Capital One が Iceberg Tables を活用して Snowflake の消費をレイクハウスに移動した方法と、同様のことを検討している他の企業のベスト プラクティスを紹介します。,1708733465727001y2Lh,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733465727001y2Lh
AI114,How Kajabi Is Fueling the Creator Economy Using RudderStack and Snowflake,Kajabi が RudderStack と Snowflake を使用してクリエイター エコノミーをどのように促進しているか,Theater-Session,AI & ML,AI&機械学習,2024-06-04,2024-06-04 14:30:00,2024-06-04 14:50:00,14,"Discover how Kajabi, a leading platform that helps creators build, market and sell digital content, is leveraging RudderStack and Snowflake to build new products to grow the creator economy. In this session, we'll cover how Kajabi eliminated custom development work and manual identity stitching using Snowflake and RudderStack Event Stream and Profiles — supercharging their data engineering team to focus on data monetization efforts and build a solid data foundation for AI and machine learning use cases. Join us to learn how your team can drive more value from your data infrastructure. ",クリエイターによるデジタル コンテンツの構築、マーケティング、販売を支援する主要なプラットフォームである Kajabi が、RudderStack と Snowflake を活用してクリエイター エコノミーを成長させるための新製品を構築する方法をご覧ください。このセッションでは、Kajabi が Snowflake と RudderStack のイベント ストリームとプロファイルを使用して、カスタム開発作業と手動の ID ステッチをどのように排除したか、データ エンジニアリング チームを強化してデータの収益化の取り組みに集中させ、AI と機械学習の使用のための強固なデータ基盤を構築した方法について説明します。ケース。チームがデータ インフラストラクチャからより多くの価値を引き出す方法を学びましょう。,1710377143192001wrx4,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1710377143192001wrx4
MD229,How TelevisaUnivision Chose Snowflake as Our Cloud Data Platform,TelevisaUnivision がクラウド データ プラットフォームとして Snowflake を選んだ経緯,Breakout-Session,Modern Data Architectures,データアーキテクチャ,2024-06-04,2024-06-04 14:30:00,2024-06-04 15:15:00,14,"TelevisaUnivision is the world largest Spanish-language media company, which was reliant on a decade-old, on-premises platform. Recognizing the necessity for a modernized cloud approach, TelevisaUnivision conducted multiple proof-of-concept assessments involving Teradata, Microsoft, BigQuery and Snowflake. Join this session to hear our detailed exploration of cloud platforms, ultimately arriving at Snowflake as our platform of choice.",TelevisaUnivision は世界最大のスペイン語メディア会社で、10 年前のオンプレミス プラットフォームに依存していました。 TelevisaUnivision は、最新のクラウド アプローチの必要性を認識し、Teradata、Microsoft、BigQuery、Snowflake を含む複数の概念実証評価を実施しました。このセッションに参加して、クラウド プラットフォームの詳細な調査を聞き、最終的にプラットフォームとして Snowflake を選択することにたどり着きました。,1708733459212001yNOS,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733459212001yNOS
IN114,Migration Magic with General Dynamics Information Technology,ジェネラル ダイナミクス情報テクノロジーによる移行の魔法,Theater-Session,Industry Impact,業界への影響,2024-06-04,2024-06-04 14:30:00,2024-06-04 14:50:00,14,"Learn how General Dynamics Information Technology (GDIT) moved 16 years of federal government healthcare data, thousands of users, and more than 50 applications to Snowflake with zero disruption to mission-critical operations.",General Dynamics Information Technology (GDIT) が、ミッションクリティカルな業務を中断することなく、16 年分の連邦政府の医療データ、数千のユーザー、および 50 を超えるアプリケーションを Snowflake に移行した方法を学びましょう。,1708733375294001ybnj,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733375294001ybnj
IN108,Optimizing Energy Use Within Manufacturing Facilities,製造施設内のエネルギー使用の最適化,Theater-Session,Industry Impact,業界への影響,2024-06-04,2024-06-04 14:30:00,2024-06-04 14:50:00,14,"By gathering energy usage data from a manufacturing facility and analyzing it at the production line, machine, processes, and shift levels, we can gain a more detailed understanding of precisely how energy is consumed and points of peak demand. This understanding enables organizations to reduce peak consumption, which can lead to a reduction in energy costs by 5-10% while also decreasing carbon footprint. Furthermore, fine-grain energy consumption data can be used to calculate the carbon emissions associated with each product that is produced. Applying artificial intelligence and machine learning techniques can uncover even more opportunities for energy savings.",製造施設からエネルギー使用量データを収集し、それを生産ライン、機械、プロセス、シフトレベルで分析することで、エネルギーがどのように消費されるか、またピーク需要のポイントをより詳細に理解することができます。この理解により、組織はピーク消費量を削減することができ、エネルギー コストの 5 ～ 10% 削減につながり、同時に二酸化炭素排出量も削減できます。さらに、きめ細かいエネルギー消費データを使用して、生産される各製品に関連する二酸化炭素排出量を計算できます。人工知能と機械学習技術を適用すると、さらに多くのエネルギー節約の機会が見出されます。,1708733363933001yX3C,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733363933001yX3C
AD226,RAG-Based LLM Application in Snowflake,Snowflake の RAG ベースの LLM アプリケーション,Theater-Session,Application Development,アプリケーション開発,2024-06-04,2024-06-04 14:30:00,2024-06-04 14:50:00,14,"In addition to text, both video and audio are huge sources of valuable data. However, extracting precise and contextual information from video and audio is time-intensive and challenging. In this session, we will show you how to make videos searchable. Join us to learn how we transcribe YouTube videos to create a domain-specific knowledge base, ingest and process the text in Snowflake, and use an LLM-powered Streamlit chatbot with Snowflake Cortex and RAG to answer questions related to the Snowflake product. The entire application will be run in a container inside Snowflake.",テキストに加えて、ビデオとオーディオの両方が貴重なデータの巨大なソースです。ただし、ビデオやオーディオから正確なコンテキスト情報を抽出するのは時間がかかり、困難です。このセッションでは、ビデオを検索可能にする方法を説明します。 YouTube ビデオを文字起こししてドメイン固有のナレッジ ベースを作成し、Snowflake でテキストを取り込んで処理し、LLM を利用した Streamlit チャットボットを Snowflake Cortex および RAG とともに使用して Snowflake 製品に関連する質問に回答する方法を学びましょう。アプリケーション全体は、Snowflake 内のコンテナーで実行されます。,1708733180598001yvkS,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733180598001yvkS
AI226,Tips and Tricks to Migrate ML Workloads from Spark ML to Snowpark ML,ML ワークロードを Spark ML から Snowpark ML に移行するためのヒントとコツ,Breakout-Session,AI & ML,AI&機械学習,2024-06-04,2024-06-04 14:30:00,2024-06-04 15:15:00,14,"Join us for a session on migrating machine learning workloads from Spark ML to Snowpark ML. Discover the innovative strategies and benefits of transitioning your PySpark ML pipelines into Snowpark. Through use cases and a customer's firsthand journey, we'll unveil how Snowpark elevates performance, outstripping traditional Spark implementations in efficiency and speed. Learn why and how Snowflake dramatically boosts processing capabilities, achieving up to 4x faster outcomes. This session is a must-attend for architects and developers aiming to leverage cutting-edge technologies for their ML projects. Prepare to be inspired by the potential of Snowpark ML to revolutionize your ML workflows.",Spark ML から Snowpark ML への機械学習ワークロードの移行に関するセッションに参加してください。 PySpark ML パイプラインを Snowpark に移行する革新的な戦略と利点を発見してください。ユースケースと顧客の直接の体験を通じて、Snowpark がどのようにパフォーマンスを向上させ、効率と速度で従来の Spark 実装を上回るかを明らかにします。 Snowflake が処理能力を劇的に向上させ、最大 4 倍高速な結果を達成する理由と方法を学びましょう。このセッションは、ML プロジェクトに最先端のテクノロジーを活用することを目指すアーキテクトや開発者にとって必須のセッションです。 ML ワークフローに革命をもたらす Snowpark ML の可能性にインスピレーションを受ける準備をしてください。,1708733142122001ybbe,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733142122001ybbe
AD308,Under the Hood: Snowflake Native Apps with Snowpark Container Services,内部: Snowflake ネイティブ アプリと Snowpark コンテナー サービス,Breakout-Session,Application Development,アプリケーション開発,2024-06-04,2024-06-04 14:30:00,2024-06-04 15:15:00,14,"Snowpark Container Services empowers developers to securely execute code using virtually any language or library within Snowflake, unlocking potent applications in AI/ML and large language models. Snowflake Native Apps further enhance this capability by allowing these solutions to be packaged, delivered and monetized via Snowflake Marketplace. This session offers an in-depth look at the integration of Snowflake Native Apps with Snowpark Container Services, emphasizing the security implications of containers and the incorporation of Snowpark Container Services upgrades into the CI/CD processes of Snowflake Native Apps. Join us for a comprehensive exploration of these advanced technologies and their impact on future app developments.",Snowpark Container Services を使用すると、開発者は、Snowflake 内のほぼすべての言語またはライブラリを使用してコードを安全に実行でき、AI/ML および大規模な言語モデルの強力なアプリケーションのロックを解除できます。 Snowflake Native Apps は、これらのソリューションを Snowflake Marketplace 経由でパッケージ化、配信、収益化できるようにすることで、この機能をさらに強化します。このセッションでは、Snowflake Native Apps と Snowpark Container Services の統合について詳しく説明し、コンテナーのセキュリティへの影響と、Snowpark Container Services のアップグレードの Snowflake Native Apps の CI/CD プロセスへの組み込みを強調します。これらの高度なテクノロジーと、それらが将来のアプリ開発に与える影響についての包括的な調査に参加してください。,1708733179237001yE5Y,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733179237001yE5Y
WN215,What's New: Unleashing Advanced Applications in Snowflake,新機能: Snowflake での高度なアプリケーションの解放,Theater-Session,What's New,新着情報,2024-06-04,2024-06-04 14:30:00,2024-06-04 14:50:00,14,"Dive into the latest product innovations such as Snowpark Container Services, Snowflake Native App Framework, Hybrid Tables and more that enable developers to create cutting-edge and AI-powered apps. Plus, discover new enhancements that further streamline the app development journey.",Snowpark Container Services、Snowflake Native App Framework、Hybrid Tables など、開発者が最先端の AI を活用したアプリを作成できるようにする最新の製品イノベーションを詳しく見てみましょう。さらに、アプリ開発をさらに効率化する新しい機能強化をご覧ください。,1709764363815001WCg8,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709764363815001WCg8
AI124,AI-Ready Data Client Panel,AI対応データクライアントパネル,Breakout-Session,AI & ML,AI&機械学習,2024-06-04,2024-06-04 15:00:00,2024-06-04 15:45:00,15,"Amid the explosion of AI across industries, capturing and capitalizing on the first-mover advantage will ultimately be decided by whether or not your data is AI-ready. Join EY and industry leaders for a panel discussion as they share insights and real-world experiences around how to leverage the Snowflake Data Cloud to harness data more effectively. Panelists will explore how they've driven cost reductions and operational efficiencies, and empowered lean decision-making by creating transparency in strategic, operational and financial KPIs. Speakers will delve into how advanced forecasting and customer segmentation, empowered by AI-ready data, can not only identify market opportunities, but also help build resilient supply chains.",業界全体で AI が爆発的に普及する中、先行者利益を獲得して活用できるかどうかは、最終的にはデータが AI 対応であるかどうかによって決まります。 EY と業界リーダーによるパネルディスカッションに参加し、Snowflake Data Cloud を活用してデータをより効果的に活用する方法についての洞察や実際の経験を共有してください。パネリストは、戦略的、運営的、財務的な KPI の透明性を生み出すことで、どのようにコスト削減と業務効率を推進し、無駄のない意思決定を可能にしたのかを探ります。講演者は、AI 対応データを活用した高度な予測と顧客のセグメンテーションが、市場機会を特定するだけでなく、回復力のあるサプライ チェーンの構築にどのように役立つかについて詳しく説明します。,1709764412110001qi3p,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709764412110001qi3p
DE310,Beyond the Code: Best Practices for Migrating Data Pipelines to Snowpark,コードを超えて: データ パイプラインを Snowpark に移行するためのベスト プラクティス,Breakout-Session,Data Engineering,データエンジニアリング,2024-06-04,2024-06-04 15:00:00,2024-06-04 15:45:00,15,"With Snowpark, porting your data pipelines to Snowflake is often the easiest task in a migration project. However, a large, complex migration requires other considerations to ensure success during and after the migration. In this session, you'll benefit from lessons learned, best practices, and a toolkit to jumpstart your migration. We'll walk you through topics such as how to support two code bases and ongoing changes; using an automated framework to perform data validation during migration; simplifying compute assignment and changes at scale; operating, tuning and optimizing pipelines at scale; and how Snowflake services and tools can help accelerate the process.",Snowpark を使用すると、データ パイプラインを Snowflake に移植することが、移行プロジェクトの中で最も簡単なタスクとなることがよくあります。ただし、大規模で複雑な移行では、移行中および移行後に確実に成功するために他の考慮事項が必要になります。このセッションでは、学んだ教訓、ベスト プラクティス、移行を迅速に開始するためのツールキットからメリットを得ることができます。 2 つのコード ベースや進行中の変更をサポートする方法などのトピックについて説明します。自動化されたフレームワークを使用して移行中にデータ検証を実行します。コンピューティングの割り当てと大規模な変更を簡素化します。パイプラインを大規模に運用、調整、最適化する。そして、Snowflake のサービスとツールがプロセスの加速にどのように役立つかについて説明します。,1708733296041001ylwG,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733296041001ylwG
AI245,Build and Run Adaptive Gen AI Models by Empowering Your Own Data,独自のデータを活用して Adaptive Gen AI モデルを構築および実行する,Theater-Session,AI & ML,AI&機械学習,2024-06-04,2024-06-04 15:00:00,2024-06-04 15:20:00,15,"Join this session to learn how to overcome challenges in achieving outcomes with generative AI while ensuring AI ethics and security. To discover the enhanced control and compliance benefits of building private AI models using in-house data. And to explore how Snowflake's Snowpark Container Services and NTT DATA's ""tsuzumi"" LLM enable focused and adaptive private AI models for interactive data analytics experiences. 
",このセッションに参加して、AI の倫理とセキュリティを確保しながら生成 AI で成果を達成する際の課題を克服する方法を学びましょう。社内データを使用してプライベート AI モデルを構築することで強化された制御とコンプライアンスの利点を発見します。また、Snowflake の Snowpark Container Services と NTT データの「tsusum」LLM が、インタラクティブなデータ分析エクスペリエンスのための集中的かつ適応的なプライベート AI モデルをどのように実現するかを調査します。,1710287071968001exib,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1710287071968001exib
IN135,"CDO Executive Panel: Driving Impact with AI, Securely and Responsibly",CDO エグゼクティブパネル: AI で安全かつ責任を持ってインパクトを推進,Breakout-Session,Industry Impact,業界への影響,2024-06-04,2024-06-04 15:00:00,2024-06-04 15:45:00,15,"CDOs are at the forefront of how AI can be harnessed to benefit their businesses. Along with all of ""art of the possible"" conversations, CDOs must ensure their data strategy is sound. Join us for a conversation with CDO leaders as we discuss how they are providing data accessibility and powering innovation with AI, while maintaining strict security and governance.",CDO は、AI をビジネスに活用する方法の最前線に立っています。 CDO は、すべての「可能な限りの」会話に加えて、データ戦略が健全であることを確認する必要があります。 CDO リーダーとの会話にぜひご参加ください。厳格なセキュリティとガバナンスを維持しながら、データ アクセシビリティを提供し、AI によるイノベーションを促進する方法について話し合います。,1709752246404001g74z,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709752246404001g74z
OO210,Delivering Snowflake at Scale at Deliveroo,Deliveroo で Snowflake を大規模に配信,Theater-Session,Operating & Optimizing Snowflake,Snowflake運用と最適化,2024-06-04,2024-06-04 15:00:00,2024-06-04 15:20:00,15,"Join this session to hear how Deliveroo works with large data sets and warehouses, incremental processing use cases, clustering best practices, warehouse configurations, horizontal and vertical scaling, and how to maximize utilization. We will also cover how Deliveroo uses metadata for monitoring and observability, and how the company balances centralized control with operational freedom.",このセッションに参加して、Deliveroo が大規模なデータ セットとウェアハウスをどのように扱うか、増分処理のユースケース、クラスタリングのベスト プラクティス、ウェアハウスの構成、水平方向および垂直方向のスケーリング、および使用率を最大化する方法について説明します。また、Deliveroo が監視と可観測性のためにメタデータをどのように使用しているか、また同社が集中管理と運用の自由のバランスをどのように取っているかについても説明します。,1708733477297001yBVk,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733477297001yBVk
MA202,Driving Loyalty Program Growth with the Data Cloud: Accor’s Multinational CDP,データ クラウドでロイヤルティ プログラムの成長を促進: Accor の多国籍 CDP,Breakout-Session,Marketing & Customer 360,マーケティング,2024-06-04,2024-06-04 15:00:00,2024-06-04 15:45:00,15,"Accor, the largest hospitality company in Europe with over 5,584 locations in over 110 countries, relies on its loyalty program to connect deeply with customers and increase lifetime value. With a rich store of data centralized in the Data Cloud, the team set out to enable their marketing and business teams with a customer data platform (CDP) that would allow them to independently deliver hyper-personalized experiences and campaigns. Join Accor and Hightouch to learn about Accor’s CDP journey, including how and why it chose to implement a Composable CDP centered on the Snowflake Marketing Data Cloud to drive its loyalty program growth.","Accor は、110 か国以上に 5,584 以上の拠点を持つヨーロッパ最大のホスピタリティ企業であり、ロイヤルティ プログラムを利用して顧客と深くつながり、生涯価値を高めています。データ クラウドに一元化された豊富なデータ ストアを使用して、チームは、マーケティング チームとビジネス チームが顧客データ プラットフォーム (CDP) を利用できるようにし、ハイパーパーソナライズされたエクスペリエンスとキャンペーンを独自に提供できるようにすることに着手しました。アコーとハイタッチに参加して、ロイヤルティ プログラムの成長を促進するために、Snowflake Marketing Data Cloud を中心としたコンポーザブル CDP の実装を選択した方法と理由など、アコーの CDP の取り組みについて学びましょう。",1709767545103001hy5n,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709767545103001hy5n
GP217,Governing Data With Snowflake's Intuitive UIs ,Snowflake の直感的な UI によるデータの管理,Breakout-Session,"Governance, Privacy & Compliance",ガバナンス、コンプライアンス,2024-06-04,2024-06-04 15:00:00,2024-06-04 15:45:00,15,"This session explores how to better understand and protect data through Snowflake's built-in UIs for end-to-end data governance. We will explore capabilities such as the Lineage Visualization UI, an out-of-the-box user experience to see the origins, transformations and destinations for content that empowers organizations to make more informed decisions while adhering to regulatory compliance. As part of the session, Wesfarmers will walk through how the company has strengthened its governance capabilities on Snowflake through these intuitive UIs.",このセッションでは、Snowflake の組み込み UI を使用してエンドツーエンドのデータ ガバナンスを実現し、データをより深く理解し、保護する方法を検討します。私たちは、組織が法規制を順守しながら、より多くの情報に基づいた意思決定を行えるようにする、コンテンツの起源、変換、目的地を確認するためのすぐに使えるユーザー エクスペリエンスである Lineage Visualization UI などの機能を検討します。セッションの一環として、Wesfarmers は、同社がこれらの直感的な UI を通じて Snowflake のガバナンス機能をどのように強化したかについて説明します。,1708733340059001yBN2,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733340059001yBN2
CY306,How Tenable Built a User-Friendly Query Engine Powered by an LLM,Tenable が LLM を活用したユーザーフレンドリーなクエリ エンジンを構築した方法,Breakout-Session,Cybersecurity,サイバーセキュリティ,2024-06-04,2024-06-04 15:00:00,2024-06-04 15:45:00,15,"In this session, we will cover how Tenable, a leading cybersecurity company, has used Snowflake to drive Global Search - the key features of their Cyber Asset Management product. Powered by an LLM model, Global Search enables cybersecurity practitioners to connect cybersecurity assets to discover hidden security gaps. The session will detail how the Tenable engine's ingenuity lies in its capability to simplify the intricacies associated with the foundational Snowflake query, making it easily navigable for users. The presentation delves into the use of Snowflake to power Tenable's Exposure AI Database to craft a tool that effortlessly marries data complexity with user accessibility.",このセッションでは、大手サイバーセキュリティ企業である Tenable が、サイバー資産管理製品の主要な機能であるグローバル検索を推進するために Snowflake をどのように使用したかについて説明します。 LLM モデルを活用した Global Search により、サイバーセキュリティ担当者はサイバーセキュリティ資産を接続して、隠れたセキュリティ ギャップを発見できます。このセッションでは、Tenable エンジンの創意工夫が、基本的な Snowflake クエリに関連する複雑さを簡素化し、ユーザーが簡単にナビゲートできるようにする機能にどのように組み込まれているかについて詳しく説明します。このプレゼンテーションでは、Snowflake を使用して Tenable の Exposure AI データベースを強化し、データの複雑さとユーザーのアクセシビリティを簡単に組み合わせるツールを作成する方法について詳しく説明します。,1708733268116001y96r,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733268116001y96r
GP108,Leveraging Snowflake's Capabilities for Data Governance and Advanced Analytics,データ ガバナンスと高度な分析のための Snowflake の機能の活用,Theater-Session,"Governance, Privacy & Compliance",ガバナンス、コンプライアンス,2024-06-04,2024-06-04 15:00:00,2024-06-04 15:20:00,15,"Our session will cast a spotlight on how CDW harnesses the full capabilities of the Snowflake Data Cloud to architect solutions that are as resilient as they are dynamic. You'll gain insights into the practicalities of managing data governance with  Snowflake Horizon, ensuring that data not only meets compliance standards but also becomes a bedrock for innovation and strategic decision-making. We'll also traverse the realm of advanced analytics, unpacking how Snowflake's built-in capabilities empower organizations to drive deeper insights, foster collaborative analysis and sculpt data into actionable intelligence.",私たちのセッションでは、CDW が Snowflake Data Cloud の全機能をどのように活用して、動的であると同時に回復力のあるソリューションを構築するかに焦点を当てます。 Snowflake Horizo​​n を使用してデータ ガバナンスを管理する実際性について洞察を得ることができ、データがコンプライアンス基準を満たしているだけでなく、イノベーションや戦略的意思決定の基盤となることを保証します。また、高度な分析の領域を横断し、Snowflake の組み込み機能が組織にどのようにしてより深い洞察をもたらし、協調的な分析を促進し、データを実用的なインテリジェンスに形作ることができるのかを明らかにします。,1709928184558001yBw4,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709928184558001yBw4
OO211,Scaling Global Data Streams: Pitney Bowes' Journey to Snowflake Optimization,グローバル データ ストリームのスケーリング: ピツニー ボウズのスノーフレーク最適化への旅,Breakout-Session,Operating & Optimizing Snowflake,Snowflake運用と最適化,2024-06-04,2024-06-04 15:00:00,2024-06-04 15:45:00,15,"From more than 700,000 IoT devices tracking mail and parcels worldwide, Pitney Bowes has been managing and analyzing data on a global scale. After adopting Snowflake more than five years ago, the data management team went through different phases of optimizing the data models and governance for Snowflake. This session will share the strategies and best practices implemented by Pitney Bowes to optimize Snowflake for self-service analytics, performance and cloud compute costs in the face of ever-increasing data volumes. We'll dive deep into the company's data architecture, Snowflake integrated tools the team uses day-to-day, and Snowflake best practices they've learned along the way.","ピツニーボウズは、世界中の郵便物や小包を追跡する 700,000 台以上の IoT デバイスからのデータを世界規模で管理および分析してきました。 5 年以上前に Snowflake を導入した後、データ管理チームは、Snowflake のデータ モデルとガバナンスを最適化するさまざまな段階を経ました。このセッションでは、増え続けるデータ量に直面してセルフサービス分析、パフォーマンス、クラウド コンピューティング コストを最適化するためにピツニー ボウズが実装した戦略とベスト プラクティスを共有します。会社のデータ アーキテクチャ、チームが日常的に使用している Snowflake 統合ツール、そしてその過程で学んだ Snowflake のベスト プラクティスについて詳しく説明します。",1708733479041001yh8o,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733479041001yh8o
