code,title,title_ja,session_type,session_tracks,session_tracks_ja,date,time_from,time_to,hour_from,description,description_ja,session_id,url
AI216,Soccer Euro Cup 2024 Prediction: Building a Forecasting Model with Snowflake ML,サッカー・ユーロカップ2024の予測：Snowflake MLによる予測モデルの構築,Hands-on-Lab,AI & ML,AI&機械学習,2024-06-05,2024-06-05 11:00:00,2024-06-05 12:30:00,11,"Join this introductory session on using Snowflake ML to build out an end-to-end forecasting model, starting from data ingestion through to model deployment. We will address all the steps in machine learning (ML) development, and demonstrate the various capabilities Snowflake ML provides and its supporting MLOps capabilities. The model aims to predict the winner of the Euro Cup 2024 — a polarizing subject for Matteo (Italy supporter) and Simon (England supporter)!",この入門セッションでは、Snowflake MLを使用して、データの取り込みからモデルのデプロイまで、エンドツーエンドの予測モデルを構築します。機械学習（ML）開発の全ステップを取り上げ、Snowflake MLが提供する様々な機能とそれをサポートするMLOps機能をデモンストレーションします。このモデルは、マッテオ（イタリアサポーター）とサイモン（イングランドサポーター）にとって両極端なテーマであるユーロカップ2024の勝者を予測することを目的としています！,1708733127580001yh2Y,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733127580001yh2Y
IN131,Telecom Executive Panel: Building a Connected Future,テレコム・エグゼクティブ・パネルコネクテッド・フューチャーの構築,Breakout-Session,Industry Impact,業界への影響,2024-06-05,2024-06-05 11:00:00,2024-06-05 11:45:00,11,"Join us for a panel discussion with technical executives from leading telecommunications providers on how they use Snowflake to accelerate digital transformation, provide superior customer experiences, maximize operational efficiency, and monetize new data services.",デジタルトランスフォーメーションの加速、優れた顧客体験の提供、業務効率の最大化、新たなデータサービスの収益化に向けてSnowflakeをどのように活用しているかについて、大手通信プロバイダーの技術幹部によるパネルディスカッションにご参加ください。,1709666041666001jD9M,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709666041666001jD9M
IN124,Unleashing the Potential of Data and AI with the Snowflake AI Data Cloud for Manufacturing,製造業向けスノーフレークAIデータクラウドでデータとAIの可能性を引き出す,Breakout-Session,Industry Impact,業界への影響,2024-06-05,2024-06-05 11:00:00,2024-06-05 11:45:00,11,"In today's manufacturing landscape, data and AI are driving innovation and efficiency. From streamlining supply chains to fueling the transition toward smarter and more sustainable manufacturing, a robust data and analytics platform is essential for success. In this session we'll explore how Snowflake empowers leading manufacturers across sectors by providing the necessary capabilities to leverage data and AI to their fullest potential. Discover firsthand how Snowflake helps companies create actionable insights and drive transformative change throughout the business.",今日の製造業では、データとAIがイノベーションと効率化を推進しています。サプライチェーンの合理化から、よりスマートで持続可能な製造への移行の促進まで、成功には堅牢なデータと分析のプラットフォームが不可欠です。本セッションでは、データとAIを最大限に活用するために必要な機能を提供することで、Snowflakeがどのように各分野の大手製造業を支援しているかをご紹介します。スノーフレイクがどのように実用的なインサイトを創出し、ビジネス全体に変革をもたらしているのか、直接ご覧ください。,1709666027736001jo3v,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709666027736001jo3v
BI112,Unlocking Self-Service on Unstructured Data with Omni,オムニで非構造化データのセルフサービスを解き放つ,Theater-Session,BI & Analytics,BIと分析,2024-06-05,2024-06-05 11:00:00,2024-06-05 11:20:00,11,"Raw, unstructured data contains valuable and timely insights, but harnessing them requires upfront data engineering. The missing piece is just-in-time data modeling, allowing users to transform mess into structure as they analyze. To give all users full flexibility, Rose Rocket moved away from highly structured relational database modeling toward exposing pockets of less-structured modeling with Snowflake. Using Omni’s BI Platform, the company enabled non-technical users to parse JSON and define their own queries without requiring data team help. Join this session with Snowflake, dbt Labs and Omni to learn how to help all users answer their own questions — and even contribute to the data model! Please note: Theaters are first come, first seated.",生の非構造化データには貴重でタイムリーな洞察が含まれているが、それを活用するには前もってデータエンジニアリングを行う必要がある。欠けているピースは、ジャストインタイムのデータモデリングであり、ユーザが分析しながら混乱を構造に変換できるようにすることです。すべてのユーザーに柔軟性を提供するために、Rose Rocketは、高度に構造化されたリレーショナルデータベースのモデリングから、Snowflakeを使用して構造化されていないモデリングを公開することに移行しました。OmniのBI Platformを使用することで、同社は非技術系ユーザーがデータチームの支援を必要とせずにJSONを解析し、独自のクエリを定義できるようにした。Snowflake、dbt Labs、Omniによるこのセッションに参加し、すべてのユーザーが独自の質問に答え、さらにはデータモデルに貢献できるようにする方法を学びましょう！注意：会場は先着順です。,1709759696910001SER1,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709759696910001SER1
WN301,What's New: Building Open Data Lakes and Lakehouses,新着情報：オープンデータレイクとレイクハウスの構築,Breakout-Session,What's New,新着情報,2024-06-05,2024-06-05 11:00:00,2024-06-05 11:45:00,11,"Apache Iceberg provides an open storage standard that can democratize your data stored in disparate data lakes by providing freedom and interoperability to use various data processing engines. Join this session to hear all of the latest Snowflake platform enhancements for Iceberg Tables, along with onboarding improvements and new integrations.",Apache Icebergは、様々なデータ処理エンジンを使用する自由と相互運用性を提供することで、異種データレイクに保存されたデータを民主化できるオープンストレージ標準を提供します。本セッションでは、Iceberg Tables向けの最新のSnowflakeプラットフォームの機能強化、オンボーディングの改善、新しい統合についてご紹介します。,1709751750763001PXZG,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709751750763001PXZG
AI234,Accelerate Generative AI Use Cases with Snowflake and Amazon SageMaker Canvas,SnowflakeとAmazon SageMaker CanvasでジェネレーティブAIのユースケースを加速する,Breakout-Session,AI & ML,AI&機械学習,2024-06-05,2024-06-05 11:30:00,2024-06-05 12:15:00,11,"Business teams are leveraging generative AI to accelerate tasks and improve productivity. Amazon SageMaker Canvas provides a low-code environment to customize foundation models, but requires access to high-quality training data. Snowflake integrates with SageMaker Canvas and provides a scalable and governed source of training data. Join this session to learn how, by leveraging the Snowflake SageMaker Canvas integration, users can directly connect to their Snowflake data and use SageMaker Canvas's features, including natural language data preparation, to fine-tune foundation models. Attendees will learn how this allows creating customized models for specific domains and use cases without the need for coding or ML expertise.",ビジネスチームは生成AIを活用してタスクを加速し、生産性を向上させています。Amazon SageMaker Canvasは、基礎モデルをカスタマイズするためのローコード環境を提供しますが、高品質のトレーニングデータへのアクセスが必要です。Snowflake は SageMaker Canvas と統合し、スケーラブルで管理されたトレーニングデータのソースを提供します。このセッションでは、Snowflake SageMaker Canvas統合を活用することで、ユーザーがSnowflakeデータに直接接続し、自然言語データ準備を含むSageMaker Canvasの機能を使用して、基礎モデルを微調整する方法を学びます。これにより、コーディングやMLの専門知識がなくても、特定のドメインやユースケース向けにカスタマイズされたモデルを作成することができるようになります。,1709767975354001FgWQ,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709767975354001FgWQ
AI104,Accelerate Value Creation Through AI-Ready Industry Solutions,AIに対応した産業ソリューションで価値創造を加速する,Theater-Session,AI & ML,AI&機械学習,2024-06-05,2024-06-05 11:30:00,2024-06-05 11:50:00,11,"This presentation will cover how businesses can optimize their operations and increase profitability through EY's AI-ready industry solutions: Order360, Smart Factory and SPI.ai. We'll delve into the specifics of each solution and the basic principles of AI and data science, providing insights on the processes, tools and frameworks that are currently shaping the industry. The session will not only explore the ways AI is changing various sectors, but also discuss real-world application examples, how to practically implement solutions to overcome potential challenges, and how the role of data-driven decision-making is creating value and enhancing competitiveness in the marketplace. Please note: Theaters are first come, first seated.",このプレゼンテーションでは、EYのAI対応産業ソリューションを通じて、企業がどのように業務を最適化し、収益性を高めることができるかを説明します：Order360、Smart Factory、SPI.aiをご紹介します。各ソリューションの詳細とAIとデータサイエンスの基本原則を掘り下げ、現在業界を形成しているプロセス、ツール、フレームワークに関する洞察を提供します。このセッションでは、AIが様々な分野にどのような変化をもたらしているかを探るだけでなく、実際の応用例、潜在的な課題を克服するためのソリューションの実践的な導入方法、データ主導の意思決定の役割がどのように価値を生み出し、市場での競争力を高めているかについて議論します。ご注意：劇場は先着順です。,1709764655910001EAdI,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709764655910001EAdI
IN203,AI-Powered Identity Resolution with the Snowflake Native App Framework Integration with Snowpark Container Services,SnowflakeネイティブアプリフレームワークによるAIを活用したアイデンティティ解決 Snowparkコンテナサービスとの統合,Breakout-Session,Industry Impact,業界への影響,2024-06-05,2024-06-05 11:30:00,2024-06-05 12:15:00,11,"Discover how we harnessed the Snowflake Native App Framework integration with Snowpark Container Services for AI-driven identity resolution at a major financial institution, ensuring precision, security and efficiency. Learn about the architecture behind our solution, and best practices for building a Snowflake Native App with Snowpark Container Service to bring in AI securely. We'll share our journey, focusing on overcoming challenges and achieving success with AI, including domain-specific and knowledge-enhanced models.",SnowflakeネイティブアプリフレームワークとSnowparkコンテナサービスの統合を利用して、大手金融機関のAI主導のID解決を実現し、精度、セキュリティ、効率性を確保した方法をご覧ください。私たちのソリューションの背後にあるアーキテクチャと、Snowpark Container ServiceとSnowflake Native Appを構築してAIを安全に取り込むためのベストプラクティスについて学びます。ドメイン固有モデルや知識強化モデルなど、AIによる課題の克服と成功の実現に焦点を当てながら、私たちの道のりを共有します。,1708733349260001ymvp,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733349260001ymvp
AI210,"Building a RAG Model for Scaling Marketing, Documentation and Innovation",マーケティング、ドキュメンテーション、イノベーションを拡大するためのRAGモデルの構築,Theater-Session,AI & ML,AI&機械学習,2024-06-05,2024-06-05 11:30:00,2024-06-05 11:50:00,11,"Every company grapples with mountains of unstructured data. Traditional analysis of this data is challenging, but the advent of LLMs promises to unlock its value. However, LLMs are designed to learn but not to unlearn, which poses privacy risks if sensitive information such as PII or core IP is used to train them. This session with Skyflow will show you how to tackle this conundrum, drawing on the company’s experience developing an LLM-based application that helps generate press releases, blog posts, documentation, and product one-pagers. Discover how Skyflow leveraged Snowflake, Streamlit, a data privacy vault, and open source tools to create a privacy-safe RAG model for scaling its marketing, technical documentation and product teams. Please note: Theaters are first come, first seated.",どの企業も非構造化データの山と格闘している。このようなデータの従来の分析は困難だが、LLMの登場はその価値を解き放つことを約束する。しかし、LLMは学習するように設計されていますが、学習しないように設計されているため、PIIやコアIPのような機密情報がLLMの学習に使用された場合、プライバシーリスクが生じます。Skyflow社によるこのセッションでは、プレスリリース、ブログ記事、ドキュメンテーション、製品ワンページの作成を支援するLLMベースのアプリケーションを開発した同社の経験をもとに、この難問に取り組む方法を紹介します。SkyflowがどのようにSnowflake、Streamlit、データプライバシー保管庫、オープンソースツールを活用し、マーケティング、技術文書、製品チームを拡張するためのプライバシーセーフなRAGモデルを構築したかをご紹介します。注意：劇場は先着順です。,1708733115394001yawi,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733115394001yawi
OO105,Cost-Effective Ways to Boost Snowflake Performance,スノーフレークのパフォーマンスを高める費用対効果の高い方法,Breakout-Session,Operating & Optimizing Snowflake,Snowflake運用と最適化,2024-06-05,2024-06-05 11:30:00,2024-06-05 12:15:00,11,"In this session, we’ll start with an overview of Snowflake’s workload optimization features, including Automatic Clustering, Query Acceleration Service, Search Optimization and more. We’ll then cover tips and tricks for using these features cost-effectively, and show how newer features such as Automatic Clustering cost estimation and Cost Insights makes this easier than ever. Finally, we’ll invite Block on stage to share the company's cost-effective usage of workload optimization features.",本セッションでは、自動クラスタリング、クエリアクセラレーションサービス、検索最適化など、Snowflakeのワークロード最適化機能の概要から説明します。次に、これらの機能をコスト効率よく利用するためのヒントやコツを説明し、自動クラスタリングコスト見積もりやコストインサイトなどの新機能が、いかにこれまで以上に簡単に利用できるようになったかを紹介します。最後に、ブロック氏をステージにお招きし、ワークロード最適化機能のコスト効率に優れた利用方法をご紹介いただきます。,1708733492187001y2tj,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733492187001y2tj
DE302,Deconstructing Snowpipe Streaming's SDK to Understand Its Design Principles,Snowpipe StreamingのSDKを分解し、その設計原理を理解する,Breakout-Session,Data Engineering,データエンジニアリング,2024-06-05,2024-06-05 11:30:00,2024-06-05 12:15:00,11,"This session will dive into the implementation details of Snowpipe Streaming, and analyze all the technical components of Snowpipe Streaming's SDK by deconstructing its internals. We'll focus on the design and architecture of the platform, and detail its evolution from initial preview to one year after GA. Yuval Itzchakov from Hunters Security will provide his assessment of Snowflake's streaming capabilities in an open conversation with Toby Zhang, a core engineering member of Snowflake's streaming team, with the two discussing areas for improvement and the future roadmap. This session will be partially based on Yuval's blog post: https://blog.yuvalitzchakov.com/snowpipe-streaming-deep-dive.",このセッションでは、Snowpipe Streamingの実装の詳細に飛び込み、Snowpipe StreamingのSDKの内部を分解することで、すべての技術コンポーネントを分析します。プラットフォームの設計とアーキテクチャに焦点を当て、最初のプレビューからGA後1年までの進化の詳細を説明します。Hunters SecurityのYuval Itzchakovが、Snowflakeのストリーミング機能に対する評価を、SnowflakeのストリーミングチームのコアエンジニアリングメンバーであるToby Zhangとのオープンな対話の中で提供し、2人が改善点や今後のロードマップについて議論します。このセッションはYuvalのブログ記事https://blog.yuvalitzchakov.com/snowpipe-streaming-deep-dive に部分的に基づいています。,1708733283479001yIpn,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733283479001yIpn
DE233,"Enhancing Data Quality: Impact, Challenges and Solutions for Efficiency",データ品質の向上：効率化のための影響、課題、解決策,Breakout-Session,Data Engineering,データエンジニアリング,2024-06-05,2024-06-05 11:30:00,2024-06-05 12:15:00,11,"In this session, we'll explore the critical role of data quality in driving operational efficiency and strategic decision-making. We'll delve into the impacts of inaccurate data on billing, operational efficiency and other key areas, and discuss the challenges of large-scale data checks, data refinement, and maintaining accuracy without disrupting business operations. The session will highlight the advantages of using Snowflake for data processing, data modeling, incremental load optimization and data transformation. Real-world examples will illustrate the significant impact of data quality on business outcomes, and the value of Snowflake's capabilities in managing data requirements.",本セッションでは、業務効率と戦略的意思決定を推進する上で、データ品質が果たす重要な役割を探ります。不正確なデータが請求、業務効率、その他の重要な分野に与える影響について掘り下げ、大規模なデータチェック、データの精緻化、業務を中断することなく正確性を維持するための課題について議論します。このセッションでは、データ処理、データモデリング、インクリメンタルロード最適化、データ変換にSnowflakeを使用する利点を強調します。実例をもとに、データ品質がビジネス成果に与える大きな影響と、データ要件の管理におけるSnowflakeの機能の価値を説明します。,1709779139690001TevU,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709779139690001TevU
DE213,Ginkgo Powered by Snowflake:  Accelerating Biotech with Data-Driven Decisions,銀杏 Powered by Snowflake：  データ主導の意思決定でバイオテクノロジーを加速する,Theater-Session,Data Engineering,データエンジニアリング,2024-06-05,2024-06-05 11:30:00,2024-06-05 11:50:00,11,"Ginkgo Bioworks is a leading synthetic biology company building a common platform to accelerate DNA-based product development for the bioeconomy. DNA is a common code across all biotech markets, and the Gigkgo Bioworks platform makes the programming of that code more reliable, faster and cheaper. With a database of 3.8B+ gene sequences and 30M+ strains tested annually, Ginkgo uses Snowflake as its core data platform, providing unified data access with highly scalable compute power. In this session, the company will share how it leverages Snowflake capabilities to break down silos, streamline data-driven decision-making, and foster cross-program learning by emphasizing near real-time data availability and self-service analytics. Please note: Theaters are first come, first seated.","Ginkgo Bioworks社は、バイオエコノミーのためのDNAベースの製品開発を加速する共通のプラットフォームを構築する合成生物学のリーディングカンパニーである。DNAは全てのバイオテクノロジー市場に共通するコードであり、Gigkgo Bioworksのプラットフォームはそのコードのプログラミングをより信頼性が高く、より速く、より安価にする。3.8B以上の遺伝子配列と年間3,000万株以上の検査データベースを持つGinkgoは、Snowflakeをコア・データ・プラットフォームとして使用し、高度にスケーラブルな計算能力で統一されたデータ・アクセスを提供している。本セッションでは、同社がSnowflakeの機能をどのように活用し、サイロ化を解消し、データ主導の意思決定を合理化し、ほぼリアルタイムのデータ可用性とセルフサービス分析を重視することで、プログラム横断的な学習を促進しているかについて紹介する。注意：劇場は先着順です。",1708733288057001yd1l,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733288057001yd1l
MD120,Honeywell's Blueprint for a Modern Data Platform: Unlock Business Value,ハネウェルの最新データプラットフォームの青写真：ビジネス価値を解き放つ,Breakout-Session,Modern Data Architectures,データアーキテクチャ,2024-06-05,2024-06-05 11:30:00,2024-06-05 12:15:00,11,"Are you finding it difficult to consolidate data from multiple transactional systems? Are you looking for near real-time data for reporting? This session will explore how Honeywell's blueprint for a modern data platform is addressing these issues and more. Participants will discover how to conquer near real-time data sprawl from multiple ERP and CRM environments, and realize the power of high-volume data replication coupled with prebuilt and custom Fivetran connectors for seamless data movement. Join to learn how to transform your data strategy with this proven reference architecture — and unlock hidden business value.",複数の取引システムからデータを統合するのが難しいと感じていませんか？レポーティング用のほぼリアルタイムのデータをお探しですか？このセッションでは、最新のデータプラットフォームのためのハネウェルの青写真が、これらの問題やその他の問題にどのように対処しているかを探ります。参加者は、複数のERPやCRM環境からのほぼリアルタイムのデータスプロールを克服する方法を発見し、シームレスなデータ移動のための事前構築およびカスタムFivetranコネクタと結合された大容量データレプリケーションのパワーを実現します。この実績あるリファレンス・アーキテクチャでデータ戦略を変革し、隠れたビジネス価値を引き出す方法を学びましょう。,1713483360366001M1Z0,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1713483360366001M1Z0
IN129,Media Executive Panel: Driving Interoperability Across the Entertainment Landscape,メディア・エグゼクティブ・パネルエンターテインメント業界における相互運用性の推進,Breakout-Session,Industry Impact,業界への影響,2024-06-05,2024-06-05 11:30:00,2024-06-05 12:15:00,11,"Hear from data executives at leading media and entertainment companies as they discuss the value of a connected, interoperable data ecosystem, built on the Snowflake Media Data Cloud. You'll hear expert perspectives on implementation strategies for the latest technologies, including data clean rooms and generative AI. ",スノーフレーク・メディア・データ・クラウド上に構築された、接続された相互運用可能なデータ・エコシステムの価値について、大手メディアおよびエンターテインメント企業のデータ担当役員から話を聞きます。データ・クリーンルームやジェネレーティブAIなどの最新テクノロジーの実装戦略について、専門家の見解を聞くことができます。,1709666037772001jGxu,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709666037772001jGxu
AI205,Predicting Invoice Due Dates in Logistics: BAMA's Machine Learning Solution with Snowpark ML ,物流における請求期限の予測：SnowparkMLによるBAMAの機械学習ソリューション,Theater-Session,AI & ML,AI&機械学習,2024-06-05,2024-06-05 11:30:00,2024-06-05 11:50:00,11,"BAMA, a Nordic fruit and vegetable logistics company, sources products in foreign currencies, while sales are in Norwegian kroner (NOK). Facing timing uncertainties between purchases and invoice dates, the finance team needs to be able to make precise currency trade decisions. This session will cover how, to aid this process, BAMA’s data science team developed a machine learning (ML) model that predicts invoice due dates, significantly reducing currency risk. Initially hosted on Microsoft Azure, BAMA has since migrated the model to Snowflake, utilizing the capabilities of Snowpark ML. Join to learn how this transition facilitates a more integrated approach with the company's transformed and systematically stored data on Snowflake, and how it provides a robust and efficient platform for predictive analytics. Please note: Theaters are first come, first seated.",北欧の青果物ロジスティクス企業であるBAMA社は、商品を外貨で仕入れ、販売はノルウェークローネ（NOK）で行っている。仕入れと請求書の日付の間に不確定なタイミングがあるため、財務チームは正確な通貨取引の意思決定を行う必要があります。このセッションでは、このプロセスを支援するために、BAMAのデータサイエンスチームが請求書の期日を予測する機械学習（ML）モデルを開発し、為替リスクを大幅に削減した方法について説明します。当初はMicrosoft Azure上でホストされていましたが、BAMAはSnowpark MLの機能を利用してモデルをSnowflakeに移行しました。この移行により、Snowflake上に変換され体系的に保存されたデータとのより統合されたアプローチがどのように促進され、予測分析のための堅牢で効率的なプラットフォームがどのように提供されるのか、ぜひご参加ください。ご注意：劇場は先着順です。,1708733102955001ywM1,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1708733102955001ywM1
BI205,Put LLMs to Work on Your Business Data with Gen AI-Powered Analytics,AIを活用した分析でLLMをビジネスデータに活用しよう,Breakout-Session,BI & Analytics,BIと分析,2024-06-05,2024-06-05 11:30:00,2024-06-05 12:15:00,11,"Generative AI and machine learning are changing the way we work, from accelerating workflows to empowering innovations in products and business. However, it's clear that not all AI products are created equal. So how do you determine whether your AI is adding the value you need? Join this session to see how ThoughtSpot’s AI-powered analytics platform, Powered by Snowflake, is helping businesses like Lacework usher in a new era of analytics that centers the human experience, drives accurate and tangible outcomes, and operates on a transparent and secure foundation.",ジェネレーティブAIと機械学習は、ワークフローを加速させ、製品やビジネスに革新をもたらすなど、私たちの働き方を変えつつある。しかし、すべてのAI製品が同じように作られているわけではないことは明らかだ。では、AIが必要な価値を付加しているかどうかをどのように判断すればよいのでしょうか。このセッションに参加し、ThoughtSpotのAI搭載アナリティクスプラットフォームPowered by Snowflakeが、Laceworkのような企業が、ヒューマンエクスペリエンスを重視し、正確で具体的な結果を導き出し、透明で安全な基盤の上で運用されるアナリティクスの新時代をどのように切り開いているかをご覧ください。,1709333300190001Y62W,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709333300190001Y62W
GP306,Scaling Data Quality with Unsupervised Machine Learning Methods,教師なし機械学習によるデータ品質の向上,Theater-Session,"Governance, Privacy & Compliance",ガバナンス、コンプライアンス,2024-06-05,2024-06-05 11:30:00,2024-06-05 11:50:00,11,"The challenge is no longer how big, diverse or distributed your data is — it’s that you can't trust it. Companies are using rules and metrics to monitor data quality, but they can be tedious to set up and maintain. Taly Kanfi, Data Solutions Architect at Anomalo, will present a set of fully unsupervised ML algorithms for monitoring data quality at scale that require no setup. You can catch unexpected issues and prevent alert fatigue by minimizing false positives. At the end of this session, you'll be equipped with insight into unsupervised data quality monitoring, and how it can help scale trust in your data. Please note: Theaters are first come, first seated.",もはや課題は、データの大きさ、多様性、分散性ではなく、データを信頼できないことだ。企業はデータの品質を監視するためにルールやメトリクスを使用していますが、設定や維持が面倒な場合があります。Anomalo社のデータ・ソリューション・アーキテクトであるTaly Kanfi氏は、スケールでデータ品質を監視するための、セットアップ不要の完全教師なしMLアルゴリズムを紹介する。予期せぬ問題をキャッチし、偽陽性を最小限に抑えることでアラート疲労を防ぐことができます。本セッションの最後には、教師なしデータ品質モニタリングに関する洞察と、データに対する信頼をどのようにスケールさせることができるのかについて学ぶことができます。注意：劇場は先着順です。,1710789392330001h9pz,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1710789392330001h9pz
BI114,Unlocking the Power of Customer Data with Salesforce Data Cloud and Tableau,Salesforce Data CloudとTableauで顧客データの力を引き出す,Theater-Session,BI & Analytics,BIと分析,2024-06-05,2024-06-05 11:30:00,2024-06-05 11:50:00,11,"Learn how Snowflake's unique partnership with Salesforce supercharges all enterprise data. This session will explore how, through game-changing integrations with Salesforce Data Cloud and Tableau, our joint customers can maximize value on their technical spend, eliminate data islands, and drive more insights with zero-ETL and near real-time data access between platforms. Please note: Theaters are first come, first seated.",SalesforceとSnowflakeのユニークなパートナーシップにより、すべてのエンタープライズデータがどのように強化されるかをご紹介します。本セッションでは、Salesforce Data CloudおよびTableauとのゲームチェンジャー的な統合を通じて、私たちの共同顧客がどのように技術的支出の価値を最大化し、データアイランドを排除し、プラットフォーム間のゼロETLとほぼリアルタイムのデータアクセスでより多くの洞察を促進できるかを探ります。ご注意：劇場は先着順です。,1711478861959001RJWZ,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1711478861959001RJWZ
DE232,Welcoming Stakeholders to the dbt Party,dbtパーティーに関係者を迎える,Theater-Session,Data Engineering,データエンジニアリング,2024-06-05,2024-06-05 11:30:00,2024-06-05 11:50:00,11,"Being a technical stakeholder should feel like a dad wearing socks and sandals together: comfortable, reliable and unfashionably on point. But often, it's more like wearing a tie to a barbecue: unnecessarily complicated and slightly out of place. Members of the Technical Stakeholders Club (TSC) are making decisions and reporting on data every day, but it’s a slog and we don’t feel efficient or autonomous. In this session, hear from a Technical Stakeholder who'll talk about how you can empower your own TSC members with dbt Labs' new offering on Snowflake Marketplace. ""Data dad"" outfits welcomed. Please note: Theaters are first come, first seated.",テクニカル・ステークホルダーであることは、父親が靴下とサンダルを一緒に履いているようなものであるべきだ。しかし、多くの場合、それはバーベキューにネクタイを締めるようなもので、不必要に複雑で、少し場違いである。テクニカル・ステークホルダー・クラブ（TSC）のメンバーは、日々意思決定やデータ報告を行っているが、それは大変な作業であり、効率的でも自律的でもない。本セッションでは、dbt LabsがSnowflake Marketplaceで提供する新サービスを活用し、TSCメンバーにどのような力を与えることができるのか、テクニカルステークホルダーからお話を伺います。「データパパ」歓迎。先着順とさせていただきます。,1709841306986001B1gf,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1709841306986001B1gf
MA111,Wynn’s Journey Toward a Data-Driven Customer Engagement Platform,データ主導の顧客エンゲージメント・プラットフォームを目指すウィンの旅,Breakout-Session,Marketing & Customer 360,マーケティング,2024-06-05,2024-06-05 11:30:00,2024-06-05 12:15:00,11,"Join us to learn how Wynn modernized its legacy data platform and unlocked customer insights that enhance every customer interaction. Centralizing customer data within the Snowflake Data Cloud, Wynn established a comprehensive 360-degree view of the customer. By integrating diverse data sources into Snowflake, Wynn consolidates and analyzes vast amounts of customer data, enabling informed decisions that anticipate customer needs, optimize interactions and personalize offers. In this session we will explore the possible approaches, strategies and lessons learned during Wynn's modernization journey.",Wynn社がどのようにレガシーデータプラットフォームを近代化し、顧客とのあらゆるやり取りを強化する顧客インサイトを引き出したかについてご紹介します。顧客データをSnowflake Data Cloudに一元化することで、Wynn社は顧客に関する包括的な360度ビューを確立しました。多様なデータソースをSnowflakeに統合することで、ウィンは膨大な量の顧客データを統合・分析し、顧客のニーズを予測し、インタラクションを最適化し、オファーをパーソナライズするための情報に基づいた意思決定を可能にしました。本セッションでは、ウィンのモダナイゼーションの旅で得られた可能なアプローチ、戦略、教訓を探ります。,1713297706750001ZQSH,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1713297706750001ZQSH
ACT107,Algorithm for Equality: Data for Good — Women Leading the Way with AI,平等のためのアルゴリズムデータ・フォー・グッド - AIで道を切り開く女性たち,Activity-01,Activity,アクティビティ,2024-06-05,2024-06-05 12:00:00,2024-06-05 12:20:00,12,"The transformative power of AI is undeniable. While headlines often focus on potential challenges, AI is rapidly driving positive change across industries. This panel conversation will spotlight the work of inspirational women leaders who are harnessing the power of AI to create a better future. Join to hear them explore what goes in to creating real change and building a brighter future by using AI to solve some of the world’s most pressing problems.",AIの変革力は否定できない。見出しはしばしば潜在的な課題に焦点を当てるが、AIは急速に業界全体に前向きな変化をもたらしている。このパネルディスカッションでは、より良い未来を創造するためにAIの力を活用しているインスピレーション溢れる女性リーダーの活動にスポットを当てます。世界で最も差し迫った問題を解決するためにAIを活用することで、真の変化を生み出し、明るい未来を築くために何が必要なのか、彼女たちの話を聞いてみませんか。,1715606881672001CsT0,https://reg.summit.snowflake.com/flow/snowflake/summit24/sessions/page/catalog/session/1715606881672001CsT0
